customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C5496,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,114.99,3912.03,No
C5497,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Bank transfer,61.4,865.7,Yes
C5498,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,Two year,No,Credit card,126.17,912.43,No
C5499,0,Yes,No,55,Yes,No,DSL,No,No,Yes,One year,No,Mailed check,84.64,,No
C5500,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,97.65,97.65,No
C5501,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.37,419.52,Yes
C5502,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,One year,Yes,Mailed check,65.04,606.39,No
C5503,0,Yes,No,0,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,52.79,52.79,No
C5504,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,62.11,631.84,No
C5505,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.33,40.33,No
C5506,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,63.35,384.19,No
C5507,0,Yes,Yes,21,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,64.89,1376.82,No
C5508,0,No,No,13,No,No phone service,DSL,Yes,No,Yes,One year,Yes,Credit card,107.23,1341.63,No
C5509,0,No,No,0,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Credit card,79.83,79.83,No
C5510,1,Yes,No,22,No,No phone service,DSL,No,No,No,One year,Yes,Electronic check,124.07,2749.48,No
C5511,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,18.0,18.0,No
C5512,1,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Mailed check,34.57,1186.12,No
C5513,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card,56.12,56.12,No
C5514,0,No,No,14,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,102.31,1438.54,No
C5515,0,Yes,No,15,Yes,No,DSL,No,No,No,Month-to-month,No,Electronic check,62.26,970.05,No
C5516,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,28.3,28.3,No
C5517,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card,58.87,58.87,No
C5518,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Credit card,35.06,916.04,No
C5519,0,No,No,0,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.16,45.39,Yes
C5520,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,114.97,1169.86,Yes
C5521,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,56.21,1460.29,No
C5522,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,Bank transfer,69.33,1613.84,No
C5523,0,Yes,Yes,27,Yes,No,DSL,No,No,Yes,Two year,Yes,Mailed check,62.68,1609.0,No
C5524,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Electronic check,58.71,1604.28,No
C5525,0,Yes,Yes,21,Yes,Yes,DSL,No,No,No,One year,No,Electronic check,43.98,913.02,No
C5526,0,Yes,No,22,Yes,No,DSL,Yes,Yes,No,One year,No,Bank transfer,57.23,1254.7,No
C5527,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,One year,No,Mailed check,73.43,2147.36,No
C5528,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Credit card,100.47,1567.17,No
C5529,0,No,Yes,24,Yes,No,DSL,No,Yes,Yes,One year,Yes,Credit card,88.69,2229.0,No
C5530,0,No,No,23,No,No phone service,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,34.52,788.84,No
C5531,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,89.71,2870.34,No
C5532,0,No,No,38,Yes,No,DSL,No,No,No,One year,No,Bank transfer,76.89,2888.28,No
C5533,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer,49.38,838.67,No
C5534,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,69.55,619.63,No
C5535,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.31,79.31,No
C5536,1,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,One year,No,Credit card,66.18,2444.31,No
C5537,0,Yes,Yes,43,Yes,No,DSL,No,Yes,Yes,Two year,No,Bank transfer,77.01,3394.19,No
C5538,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,43.43,43.43,No
C5539,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,114.82,569.8,Yes
C5540,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,18.0,40.76,No
C5541,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.45,,No
C5542,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,Bank transfer,74.17,3735.47,No
C5543,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Credit card,81.07,746.75,No
C5544,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,47.29,267.47,No
C5545,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.23,94.23,No
C5546,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,Two year,No,Electronic check,62.3,985.22,No
C5547,0,No,Yes,0,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,35.34,35.34,No
C5548,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Electronic check,37.63,570.54,No
C5549,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.12,68.12,Yes
C5550,0,Yes,No,11,No,No phone service,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer,25.09,240.5,No
C5551,0,No,No,33,Yes,No,DSL,Yes,No,Yes,One year,No,Mailed check,110.01,3604.39,No
C5552,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Credit card,91.22,558.15,No
C5553,0,No,No,40,Yes,Yes,DSL,No,No,Yes,One year,Yes,Credit card,110.67,4375.75,No
C5554,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,108.04,108.04,No
C5555,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,One year,No,Bank transfer,56.2,1263.1,No
C5556,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.27,994.02,No
C5557,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,18.0,642.14,No
C5558,1,No,No,9,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,54.84,,Yes
C5559,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,109.14,2677.84,No
C5560,1,Yes,No,22,Yes,No,DSL,No,Yes,No,Two year,Yes,Bank transfer,44.3,968.01,No
C5561,0,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer,59.75,101.29,No
C5562,1,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer,51.14,1102.23,No
C5563,0,No,Yes,17,Yes,Yes,DSL,No,Yes,No,Two year,Yes,Bank transfer,74.37,1197.65,No
C5564,1,Yes,Yes,24,Yes,No,DSL,No,No,No,Month-to-month,Yes,Credit card,97.15,2366.96,Yes
C5565,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Credit card,26.52,731.14,No
C5566,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Credit card,31.31,469.41,No
C5567,1,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,102.17,102.17,No
C5568,1,No,Yes,46,Yes,No,DSL,Yes,No,No,One year,No,Mailed check,83.33,3934.32,No
C5569,0,No,No,40,No,No phone service,DSL,Yes,No,No,One year,Yes,Mailed check,58.52,2284.09,No
C5570,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.68,661.76,Yes
C5571,1,No,No,43,Yes,No,DSL,No,No,Yes,Two year,Yes,Electronic check,30.87,1293.14,No
C5572,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,88.28,88.28,Yes
C5573,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Credit card,63.29,584.28,No
C5574,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Credit card,80.16,2708.01,No
C5575,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,161.91,No
C5576,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,58.48,3649.56,No
C5577,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.42,646.33,Yes
C5578,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Credit card,63.42,63.42,No
C5579,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer,96.38,96.38,No
C5580,0,No,No,25,No,No phone service,Fiber optic,No,Yes,Yes,One year,No,Bank transfer,95.55,2399.03,No
C5581,0,No,No,14,Yes,Yes,DSL,Yes,Yes,Yes,One year,No,Credit card,41.04,606.1,No
C5582,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,85.6,3796.04,No
C5583,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,Two year,Yes,Mailed check,40.18,908.76,No
C5584,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Credit card,66.35,2171.52,No
C5585,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,81.4,938.81,No
C5586,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Mailed check,44.12,310.58,No
C5587,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,84.67,3238.19,No
C5588,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Bank transfer,52.37,2402.72,No
C5589,0,Yes,No,44,Yes,No,DSL,No,No,Yes,Two year,Yes,Credit card,50.48,2261.17,No
C5590,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,82.67,2564.7,No
C5591,0,No,No,14,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Mailed check,44.1,620.19,No
C5592,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card,42.83,1739.84,No
C5593,1,Yes,Yes,5,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,91.03,445.43,Yes
C5594,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,67.71,703.18,Yes
C5595,0,No,No,56,Yes,Yes,DSL,No,Yes,Yes,Two year,Yes,Credit card,28.65,1680.91,No
C5596,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,86.39,1613.89,Yes
C5597,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.83,683.79,Yes
C5598,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.92,164.18,No
C5599,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,18.0,107.61,No
C5600,0,No,No,37,No,No phone service,Fiber optic,No,No,Yes,One year,No,Mailed check,87.59,3230.88,No
C5601,0,No,Yes,58,Yes,No,Fiber optic,No,No,No,Two year,Yes,Electronic check,43.5,2547.64,No
C5602,0,Yes,No,34,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Mailed check,33.9,1065.46,No
C5603,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,80.99,,No
C5604,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,85.14,1110.79,No
C5605,0,No,Yes,17,Yes,No,DSL,No,No,No,Month-to-month,No,Mailed check,45.32,774.46,No
C5606,0,No,No,30,Yes,No,DSL,No,Yes,No,Two year,Yes,Electronic check,87.82,2566.23,No
C5607,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer,116.37,2000.64,No
C5608,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.67,1434.37,No
C5609,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Two year,No,Electronic check,94.78,3337.67,No
C5610,0,Yes,Yes,60,Yes,No,DSL,No,No,Yes,Two year,Yes,Credit card,72.85,4359.54,No
C5611,0,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,53.91,134.45,Yes
C5612,1,Yes,No,43,Yes,Yes,DSL,No,No,No,One year,Yes,Bank transfer,63.6,2688.57,No
C5613,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer,76.02,874.89,No
C5614,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.56,33.56,No
C5615,0,Yes,No,27,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,45.77,1336.41,No
C5616,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,29.31,576.23,No
C5617,0,Yes,No,2,No,No phone service,DSL,No,Yes,No,Month-to-month,No,Credit card,70.88,171.82,No
C5618,1,No,No,0,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Credit card,67.08,67.08,No
C5619,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer,48.68,48.68,No
C5620,1,Yes,No,36,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,85.51,3034.92,Yes
C5621,0,Yes,Yes,30,No,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer,38.88,1152.62,No
C5622,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,47.75,429.87,No
C5623,0,Yes,No,45,Yes,No,DSL,No,Yes,Yes,Two year,Yes,Electronic check,84.51,3814.6,No
C5624,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.22,88.22,Yes
C5625,1,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Electronic check,45.11,609.93,No
C5626,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,No,Two year,Yes,Mailed check,70.8,3653.28,No
C5627,0,No,Yes,13,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,45.53,527.1,No
C5628,0,No,No,3,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,60.07,60.07,No
C5629,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,68.6,609.22,No
C5630,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.01,153.18,No
C5631,1,No,No,7,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,72.94,558.89,No
C5632,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer,71.83,71.83,Yes
C5633,1,No,Yes,1,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Bank transfer,38.04,89.2,No
C5634,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Credit card,74.71,1189.02,No
C5635,0,No,No,0,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer,78.78,78.78,No
C5636,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,82.22,1657.58,No
C5637,0,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,47.01,1568.22,No
C5638,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,87.89,87.89,Yes
C5639,0,No,No,0,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,32.07,32.07,Yes
C5640,0,No,Yes,6,No,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,54.23,321.96,No
C5641,1,No,No,33,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Bank transfer,58.11,1927.53,No
C5642,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.44,33.44,Yes
C5643,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,57.73,326.49,No
C5644,0,No,No,9,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,70.54,608.12,Yes
C5645,0,Yes,Yes,40,Yes,No,DSL,No,No,No,Two year,Yes,Electronic check,19.36,850.9,No
C5646,0,No,Yes,36,No,No phone service,Fiber optic,No,No,Yes,Two year,No,Bank transfer,55.13,1981.14,No
C5647,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Credit card,21.29,568.99,No
C5648,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,116.04,1534.93,Yes
C5649,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,70.31,1251.1,No
C5650,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card,68.15,3366.98,No
C5651,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,70.8,3687.05,No
C5652,0,No,No,27,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,80.11,2230.07,No
C5653,0,No,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,89.45,1998.96,Yes
C5654,0,Yes,Yes,35,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,25.91,816.79,No
C5655,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,No,Credit card,97.75,5492.05,No
C5656,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,96.15,3214.73,No
C5657,1,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Bank transfer,63.34,1154.42,No
C5658,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,62.03,2018.58,No
C5659,0,No,No,31,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,584.27,No
C5660,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Bank transfer,33.9,332.78,No
C5661,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,77.97,3756.62,No
C5662,0,No,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Credit card,95.02,95.02,No
C5663,0,Yes,No,14,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,83.22,1173.67,No
C5664,0,Yes,No,21,Yes,No,DSL,No,No,Yes,One year,No,Electronic check,63.11,1259.81,No
C5665,1,No,No,13,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Credit card,113.15,1454.26,Yes
C5666,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,90.13,2281.09,No
C5667,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.15,1027.33,No
C5668,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card,119.55,5162.38,No
C5669,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,37.6,356.46,Yes
C5670,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.2,827.59,No
C5671,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.47,188.8,No
C5672,0,No,No,12,No,No phone service,DSL,No,No,No,Month-to-month,No,Bank transfer,46.03,581.75,No
C5673,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.88,491.26,No
C5674,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,84.95,2240.28,No
C5675,0,No,Yes,34,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,64.15,2238.09,No
C5676,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Credit card,64.79,510.09,No
C5677,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,66.47,66.47,No
C5678,0,No,Yes,30,Yes,No,DSL,No,No,Yes,Month-to-month,No,Credit card,18.0,611.28,No
C5679,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No,Two year,No,Electronic check,27.12,1071.99,No
C5680,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Two year,No,Bank transfer,55.37,1246.33,No
C5681,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,43.93,43.93,No
C5682,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,59.21,582.16,No
C5683,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer,100.1,302.32,No
C5684,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Two year,Yes,Electronic check,63.14,2330.11,Yes
C5685,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Credit card,31.95,228.37,No
C5686,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer,45.17,940.48,No
C5687,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,107.76,1580.42,Yes
C5688,0,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,103.31,5008.46,No
C5689,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,One year,No,Credit card,79.9,1045.24,No
C5690,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.94,449.88,No
C5691,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.67,1762.72,No
C5692,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card,74.59,2043.92,No
C5693,0,No,Yes,47,No,No phone service,Fiber optic,No,Yes,Yes,Two year,Yes,Electronic check,65.64,3076.7,No
C5694,1,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer,50.75,50.75,No
C5695,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Electronic check,55.93,2022.86,No
C5696,0,No,No,29,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,49.01,1339.67,No
C5697,0,Yes,No,11,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,36.37,407.65,No
C5698,0,No,No,0,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,99.15,99.15,Yes
C5699,0,No,Yes,22,Yes,No,DSL,No,No,Yes,One year,Yes,Credit card,87.06,1924.37,No
C5700,0,No,Yes,36,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Mailed check,57.88,2001.07,No
C5701,0,No,No,3,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,73.8,254.14,No
C5702,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,74.74,1106.16,Yes
C5703,0,Yes,No,11,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,123.57,1370.13,No
C5704,0,No,Yes,20,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,86.81,1642.7,No
C5705,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,85.87,968.3,No
C5706,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,65.95,,No
C5707,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,54.14,122.92,Yes
C5708,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,99.57,125.93,Yes
C5709,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer,81.31,413.04,No
C5710,1,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,One year,No,Electronic check,44.26,1945.48,No
C5711,0,Yes,No,31,No,No phone service,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,76.35,2311.54,No
C5712,0,Yes,No,34,Yes,Yes,DSL,No,No,Yes,One year,Yes,Mailed check,85.93,2935.45,No
C5713,0,Yes,Yes,43,Yes,No,DSL,Yes,No,No,Two year,Yes,Credit card,18.0,809.03,No
C5714,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No,One year,No,Bank transfer,41.94,304.03,No
